dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
en-swshp-SWSH175,en,Eevee,Eevee,Eevee,native_english,Pokemon,Colorless,60,Basic,,SWSH175,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH175.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH175.ts
en-swshp-SWSH176,en,Hoopa V,Hoopa V,Hoopa V,native_english,Pokemon,Darkness,220,Basic,,SWSH176,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH176.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH176.ts
en-swshp-SWSH177,en,Special Delivery Bidoof,Special Delivery Bidoof,Special Delivery Bidoof,native_english,Pokemon,Colorless,70,Basic,,SWSH177,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,Illus. & Direc. The Pokémon Company Art Team,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH177.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH177.ts
en-swshp-SWSH178,en,Professor's Research,Professor's Research,Professor's Research,native_english,Trainer,,,,,SWSH178,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,Yusuke Kozaki,,D,normal|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH178.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH178.ts
en-swshp-SWSH179,en,Flareon V,Flareon V,Flareon V,native_english,Pokemon,Fire,210,Basic,,SWSH179,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH179.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH179.ts
en-swshp-SWSH180,en,Flareon VMAX,Flareon VMAX,Flareon VMAX,native_english,Pokemon,Fire,320,VMAX,Flareon V,SWSH180,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH180.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH180.ts
en-swshp-SWSH181,en,Vaporeon V,Vaporeon V,Vaporeon V,native_english,Pokemon,Water,210,Basic,,SWSH181,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH181.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH181.ts
en-swshp-SWSH182,en,Vaporeon VMAX,Vaporeon VMAX,Vaporeon VMAX,native_english,Pokemon,Water,320,VMAX,Vaporeon V,SWSH182,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH182.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH182.ts
en-swshp-SWSH183,en,Jolteon V,Jolteon V,Jolteon V,native_english,Pokemon,Lightning,190,Basic,,SWSH183,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH183.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH183.ts
en-swshp-SWSH184,en,Jolteon VMAX,Jolteon VMAX,Jolteon VMAX,native_english,Pokemon,Lightning,300,VMAX,Jolteon V,SWSH184,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH184.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH184.ts
en-swshp-SWSH185,en,Moltres,Moltres,Moltres,native_english,Pokemon,Fire,120,Basic,,SWSH185,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH185.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH185.ts
en-swshp-SWSH186,en,Lucario,Lucario,Lucario,native_english,Pokemon,Fighting,120,Stage1,Riolu,SWSH186,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH186.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH186.ts
en-swshp-SWSH187,en,Liepard,Liepard,Liepard,native_english,Pokemon,Darkness,100,Stage1,Purrloin,SWSH187,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH187.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH187.ts
en-swshp-SWSH188,en,Bibarel,Bibarel,Bibarel,native_english,Pokemon,Colorless,120,Stage1,Bidoof,SWSH188,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH188.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH188.ts
en-swshp-SWSH189,en,Flapple,Flapple,Flapple,native_english,Pokemon,Dragon,80,Stage1,Applin,SWSH189,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH189.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH189.ts
en-swshp-SWSH190,en,Eevee,Eevee,Eevee,native_english,Pokemon,Colorless,60,Basic,,SWSH190,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH190.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH190.ts
en-swshp-SWSH191,en,Leafeon,Leafeon,Leafeon,native_english,Pokemon,Grass,110,Stage1,Eevee,SWSH191,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH191.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH191.ts
en-swshp-SWSH192,en,Glaceon,Glaceon,Glaceon,native_english,Pokemon,Water,110,Stage1,Eevee,SWSH192,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH192.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH192.ts
en-swshp-SWSH193,en,Galarian Obstagoon,Galarian Obstagoon,Galarian Obstagoon,native_english,Pokemon,Darkness,170,Stage2,Galarian Linoone,SWSH193,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,normal,,data/Sword & Shield/SWSH Black Star Promos/SWSH193.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH193.ts
en-swshp-SWSH194,en,Leafeon V,Leafeon V,Leafeon V,native_english,Pokemon,Grass,210,Basic,,SWSH194,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH194.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH194.ts
en-swshp-SWSH195,en,Leafeon VSTAR,Leafeon VSTAR,Leafeon VSTAR,native_english,Pokemon,Grass,260,VSTAR,Leafeon V,SWSH195,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH195.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH195.ts
en-swshp-SWSH196,en,Glaceon V,Glaceon V,Glaceon V,native_english,Pokemon,Water,210,Basic,,SWSH196,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH196.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH196.ts
en-swshp-SWSH197,en,Glaceon VSTAR,Glaceon VSTAR,Glaceon VSTAR,native_english,Pokemon,Water,260,VSTAR,Glaceon V,SWSH197,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH197.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH197.ts
en-swshp-SWSH198,en,Pikachu V,Pikachu V,Pikachu V,native_english,Pokemon,Lightning,190,Basic,,SWSH198,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH198.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH198.ts
en-swshp-SWSH199,en,Lycanroc V,Lycanroc V,Lycanroc V,native_english,Pokemon,Fighting,200,Basic,,SWSH199,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH199.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH199.ts
en-swshp-SWSH200,en,Corviknight V,Corviknight V,Corviknight V,native_english,Pokemon,Metal,210,Basic,,SWSH200,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH200.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH200.ts
en-swshp-SWSH201,en,Espeon V,Espeon V,Espeon V,native_english,Pokemon,Psychic,200,Basic,,SWSH201,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH201.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH201.ts
en-swshp-SWSH202,en,Sylveon V,Sylveon V,Sylveon V,native_english,Pokemon,Psychic,200,Basic,,SWSH202,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH202.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH202.ts
en-swshp-SWSH203,en,Umbreon V,Umbreon V,Umbreon V,native_english,Pokemon,Darkness,200,Basic,,SWSH203,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH203.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH203.ts
en-swshp-SWSH204,en,Arceus V,Arceus V,Arceus V,native_english,Pokemon,Colorless,220,Basic,,SWSH204,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH204.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH204.ts
en-swshp-SWSH205,en,Hisuian Basculegion,Hisuian Basculegion,Hisuian Basculegion,native_english,Pokemon,Water,120,Stage1,Hisuian Basculin,SWSH205,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH205.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH205.ts
en-swshp-SWSH206,en,Wyrdeer,Wyrdeer,Wyrdeer,native_english,Pokemon,Psychic,140,Stage1,Stantler,SWSH206,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH206.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH206.ts
en-swshp-SWSH207,en,Hisuian Samurott,Hisuian Samurott,Hisuian Samurott,native_english,Pokemon,Darkness,170,Stage2,Dewott,SWSH207,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH207.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH207.ts
en-swshp-SWSH208,en,Magnezone,Magnezone,Magnezone,native_english,Pokemon,Metal,150,Stage2,Magneton,SWSH208,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH208.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH208.ts
en-swshp-SWSH209,en,Toxel,Toxel,Toxel,native_english,Pokemon,Lightning,60,Basic,,SWSH209,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH209.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH209.ts
en-swshp-SWSH210,en,Oricorio,Oricorio,Oricorio,native_english,Pokemon,Psychic,90,Basic,,SWSH210,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH210.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH210.ts
en-swshp-SWSH211,en,Sylveon,Sylveon,Sylveon,native_english,Pokemon,Psychic,110,Stage1,Eevee,SWSH211,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH211.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH211.ts
en-swshp-SWSH212,en,Eevee,Eevee,Eevee,native_english,Pokemon,Colorless,60,Basic,,SWSH212,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH212.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH212.ts
en-swshp-SWSH213,en,Lucario V,Lucario V,Lucario V,native_english,Pokemon,Fighting,210,Basic,,SWSH213,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH213.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH213.ts
en-swshp-SWSH214,en,Lucario VSTAR,Lucario VSTAR,Lucario VSTAR,native_english,Pokemon,Fighting,270,VSTAR,Lucario V,SWSH214,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH214.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH214.ts
en-swshp-SWSH215,en,Morpeko V-UNION,Morpeko V-UNION,Morpeko V-UNION,native_english,Pokemon,,310,,,SWSH215,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH215.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH215.ts
en-swshp-SWSH216,en,Morpeko V-UNION,Morpeko V-UNION,Morpeko V-UNION,native_english,Pokemon,,310,,,SWSH216,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH216.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH216.ts
en-swshp-SWSH217,en,Morpeko V-UNION,Morpeko V-UNION,Morpeko V-UNION,native_english,Pokemon,,310,,,SWSH217,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH217.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH217.ts
en-swshp-SWSH218,en,Morpeko V-UNION,Morpeko V-UNION,Morpeko V-UNION,native_english,Pokemon,,310,,,SWSH218,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH218.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH218.ts
en-swshp-SWSH219,en,Boltund V,Boltund V,Boltund V,native_english,Pokemon,Lightning,200,Basic,,SWSH219,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH219.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH219.ts
en-swshp-SWSH220,en,Rowlet,Rowlet,Rowlet,native_english,Pokemon,Grass,60,Basic,,SWSH220,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH220.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH220.ts
en-swshp-SWSH221,en,Cyndaquil,Cyndaquil,Cyndaquil,native_english,Pokemon,Fire,60,Basic,,SWSH221,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH221.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH221.ts
en-swshp-SWSH222,en,Oshawott,Oshawott,Oshawott,native_english,Pokemon,Water,70,Basic,,SWSH222,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH222.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH222.ts
en-swshp-SWSH223,en,Mewtwo V,Mewtwo V,Mewtwo V,native_english,Pokemon,Psychic,220,Basic,,SWSH223,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH223.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH223.ts
en-swshp-SWSH224,en,Melmetal V,Melmetal V,Melmetal V,native_english,Pokemon,Metal,220,Basic,,SWSH224,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH224.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH224.ts
en-swshp-SWSH225,en,Alolan Exeggutor V,Alolan Exeggutor V,Alolan Exeggutor V,native_english,Pokemon,Grass,240,Basic,,SWSH225,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH225.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH225.ts
en-swshp-SWSH226,en,Spark,Spark,Spark,native_english,Trainer,,,,,SWSH226,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH226.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH226.ts
en-swshp-SWSH227,en,Blanche,Blanche,Blanche,native_english,Trainer,,,,,SWSH227,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH227.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH227.ts
en-swshp-SWSH228,en,Candela,Candela,Candela,native_english,Trainer,,,,,SWSH228,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH228.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH228.ts
en-swshp-SWSH229,en,Mewtwo V,Mewtwo V,Mewtwo V,native_english,Pokemon,Psychic,220,Basic,,SWSH229,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH229.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH229.ts
en-swshp-SWSH230,en,Radiant Eevee,Radiant Eevee,Radiant Eevee,native_english,Pokemon,Colorless,90,Basic,,SWSH230,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Ultra Rare,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH230.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH230.ts
en-swshp-SWSH231,en,Bulbasaur,Bulbasaur,Bulbasaur,native_english,Pokemon,Grass,70,Basic,,SWSH231,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH231.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH231.ts
en-swshp-SWSH232,en,Charmander,Charmander,Charmander,native_english,Pokemon,Fire,60,Basic,,SWSH232,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH232.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH232.ts
en-swshp-SWSH233,en,Squirtle,Squirtle,Squirtle,native_english,Pokemon,Water,70,Basic,,SWSH233,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH233.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH233.ts
en-swshp-SWSH234,en,Pikachu,Pikachu,Pikachu,native_english,Pokemon,Lightning,60,Basic,,SWSH234,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH234.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH234.ts
en-swshp-SWSH235,en,Dragonite V,Dragonite V,Dragonite V,native_english,Pokemon,Dragon,230,Basic,,SWSH235,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH235.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH235.ts
en-swshp-SWSH236,en,Dragonite VSTAR,Dragonite VSTAR,Dragonite VSTAR,native_english,Pokemon,Dragon,280,VSTAR,Dragonite V,SWSH236,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH236.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH236.ts
en-swshp-SWSH237,en,Hisuian Typhlosion V,Hisuian Typhlosion V,Hisuian Typhlosion V,native_english,Pokemon,Psychic,210,Basic,,SWSH237,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH237.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH237.ts
en-swshp-SWSH238,en,Hisuian Decidueye V,Hisuian Decidueye V,Hisuian Decidueye V,native_english,Pokemon,Fighting,220,Basic,,SWSH238,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH238.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH238.ts
en-swshp-SWSH239,en,Hisuian Samurott V,Hisuian Samurott V,Hisuian Samurott V,native_english,Pokemon,Darkness,220,Basic,,SWSH239,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH239.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH239.ts
en-swshp-SWSH240,en,Finneon,Finneon,Finneon,native_english,Pokemon,Water,50,Basic,,SWSH240,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH240.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH240.ts
en-swshp-SWSH241,en,Gengar,Gengar,Gengar,native_english,Pokemon,Psychic,120,Stage2,Haunter,SWSH241,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH241.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH241.ts
en-swshp-SWSH242,en,Comfey,Comfey,Comfey,native_english,Pokemon,Psychic,70,Basic,,SWSH242,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH242.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH242.ts
en-swshp-SWSH243,en,Machamp,Machamp,Machamp,native_english,Pokemon,Fighting,150,Stage2,Machoke,SWSH243,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo|holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH243.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH243.ts
en-swshp-SWSH244,en,Scorbunny,Scorbunny,Scorbunny,native_english,Pokemon,Fire,60,Basic,,SWSH244,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH244.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH244.ts
en-swshp-SWSH245,en,Croagunk,Croagunk,Croagunk,native_english,Pokemon,Darkness,60,Basic,,SWSH245,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,E,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH245.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH245.ts
en-swshp-SWSH246,en,Weavile,Weavile,Weavile,native_english,Pokemon,Darkness,110,Stage1,Sneasel,SWSH246,307,swshp,SWSH Black Star Promos,SWSH Black Star Promos,Promo,,,F,holo,,data/Sword & Shield/SWSH Black Star Promos/SWSH246.ts,https://github.com/tcgdex/cards-database/blob/master/data/Sword & Shield/SWSH Black Star Promos/SWSH246.ts
