dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
ja-SV8-051,ja,デスマス,Yamask,デスマス (Yamask),verified_name_map,Pokemon,Psychic,70,Basic,,051,106,SV8,超電ブレイカー,Super Electric Breaker,Common,IKEDA Saki,,H,normal,2024-10-18,data-asia/SV/SV8/051.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/051.ts
ja-SV8-052,ja,デスカーン,Cofagrigus,デスカーン (Cofagrigus),verified_name_map,Pokemon,Psychic,120,Stage1,デスマス,052,106,SV8,超電ブレイカー,Super Electric Breaker,Rare,Shiburingaru,,H,holo,2024-10-18,data-asia/SV/SV8/052.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/052.ts
ja-SV8-053,ja,ニャスパー,Espurr,ニャスパー (Espurr),verified_name_map,Pokemon,Psychic,60,Basic,,053,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Natsumi Yoshida,,H,normal,2024-10-18,data-asia/SV/SV8/053.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/053.ts
ja-SV8-054,ja,ニャオニクス,Meowstic,ニャオニクス (Meowstic),verified_name_map,Pokemon,Psychic,90,Stage1,ニャスパー,054,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Yoriyuki Ikegami,,H,normal,2024-10-18,data-asia/SV/SV8/054.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/054.ts
ja-SV8-055,ja,デデンネ,Dedenne,デデンネ (Dedenne),verified_name_map,Pokemon,Psychic,70,Basic,,055,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Uninori,,H,normal,2024-10-18,data-asia/SV/SV8/055.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/055.ts
ja-SV8-056,ja,スナバァ,Sandygast,スナバァ (Sandygast),verified_name_map,Pokemon,Psychic,90,Basic,,056,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Koji Nakata,,H,normal,2024-10-18,data-asia/SV/SV8/056.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/056.ts
ja-SV8-057,ja,シロデスナex,Palossand ex,シロデスナex (Palossand ex),verified_name_map_with_suffix,Pokemon,Psychic,280,Stage1,スナバァ,057,106,SV8,超電ブレイカー,Super Electric Breaker,Double rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/057.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/057.ts
ja-SV8-058,ja,イエッサン,Indeedee,イエッサン (Indeedee),verified_name_map,Pokemon,Psychic,100,Basic,,058,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Sekio,,H,normal,2024-10-18,data-asia/SV/SV8/058.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/058.ts
ja-SV8-059,ja,ハバタクカミ,Flutter Mane,ハバタクカミ (Flutter Mane),verified_name_map,Pokemon,Psychic,90,Basic,,059,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Ebila,,H,normal,2024-10-18,data-asia/SV/SV8/059.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/059.ts
ja-SV8-060,ja,マンキー,Mankey,マンキー (Mankey),verified_name_map,Pokemon,Fighting,60,Basic,,060,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Apios,,H,normal,2024-10-18,data-asia/SV/SV8/060.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/060.ts
ja-SV8-061,ja,オコリザル,Primeape,オコリザル (Primeape),verified_name_map,Pokemon,Fighting,110,Stage1,マンキー,061,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Felicia Chen,,H,normal,2024-10-18,data-asia/SV/SV8/061.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/061.ts
ja-SV8-062,ja,コノヨザル,Annihilape,コノヨザル (Annihilape),verified_name_map,Pokemon,Fighting,140,Stage2,オコリザル,062,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,SIE NANAHARA,,H,normal,2024-10-18,data-asia/SV/SV8/062.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/062.ts
ja-SV8-063,ja,パルデア ケンタロス,Tauros,パルデア ケンタロス (Tauros; species only),species_name_only,Pokemon,Fighting,130,Basic,,063,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Uta,,H,normal,2024-10-18,data-asia/SV/SV8/063.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/063.ts
ja-SV8-064,ja,ゴマゾウ,Phanpy,ゴマゾウ (Phanpy),verified_name_map,Pokemon,Fighting,80,Basic,,064,106,SV8,超電ブレイカー,Super Electric Breaker,Common,ryoma uratsuka,,H,normal,2024-10-18,data-asia/SV/SV8/064.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/064.ts
ja-SV8-065,ja,ドンファン,Donphan,ドンファン (Donphan),verified_name_map,Pokemon,Fighting,150,Stage1,ゴマゾウ,065,106,SV8,超電ブレイカー,Super Electric Breaker,Common,GOSSAN,,H,normal,2024-10-18,data-asia/SV/SV8/065.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/065.ts
ja-SV8-066,ja,トリトドン,Gastrodon,トリトドン (Gastrodon),verified_name_map,Pokemon,Fighting,130,Stage1,カラナクシ,066,106,SV8,超電ブレイカー,Super Electric Breaker,Rare,Scav,,H,holo,2024-10-18,data-asia/SV/SV8/066.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/066.ts
ja-SV8-067,ja,キラーメ,Glimmet,キラーメ (Glimmet),verified_name_map,Pokemon,Fighting,70,Basic,,067,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Eri Kamei,,H,normal,2024-10-18,data-asia/SV/SV8/067.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/067.ts
ja-SV8-068,ja,キラフロル,Glimmora,キラフロル (Glimmora),verified_name_map,Pokemon,Fighting,130,Stage1,キラーメ,068,106,SV8,超電ブレイカー,Super Electric Breaker,Common,takashi shiraishi,,H,normal,2024-10-18,data-asia/SV/SV8/068.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/068.ts
ja-SV8-069,ja,コライドン,Koraidon,コライドン (Koraidon),verified_name_map,Pokemon,Fighting,130,Basic,,069,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Ryuta Fuse,,H,normal,2024-10-18,data-asia/SV/SV8/069.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/069.ts
ja-SV8-070,ja,モノズ,Deino,モノズ (Deino),verified_name_map,Pokemon,Darkness,70,Basic,,070,106,SV8,超電ブレイカー,Super Electric Breaker,Common,YASHIRO Nanaco,,H,normal,2024-10-18,data-asia/SV/SV8/070.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/070.ts
ja-SV8-071,ja,ジヘッド,Zweilous,ジヘッド (Zweilous),verified_name_map,Pokemon,Darkness,100,Stage1,モノズ,071,106,SV8,超電ブレイカー,Super Electric Breaker,Common,chibi,,H,normal,2024-10-18,data-asia/SV/SV8/071.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/071.ts
ja-SV8-072,ja,サザンドラex,Hydreigon ex,サザンドラex (Hydreigon ex),verified_name_map_with_suffix,Pokemon,Darkness,330,Stage2,ジヘッド,072,106,SV8,超電ブレイカー,Super Electric Breaker,Double rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/072.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/072.ts
ja-SV8-073,ja,シルシュルー,Shroodle,シルシュルー (Shroodle),verified_name_map,Pokemon,Darkness,60,Basic,,073,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Yukiko Baba,,H,normal,2024-10-18,data-asia/SV/SV8/073.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/073.ts
ja-SV8-074,ja,タギングル,Grafaiai,タギングル (Grafaiai),verified_name_map,Pokemon,Darkness,100,Stage1,シルシュルー,074,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,NC Empire,,H,normal,2024-10-18,data-asia/SV/SV8/074.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/074.ts
ja-SV8-075,ja,モモワロウ,Pecharunt,モモワロウ (Pecharunt),verified_name_map,Pokemon,Darkness,80,Basic,,075,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Souichirou Gunjima,,H,normal,2024-10-18,data-asia/SV/SV8/075.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/075.ts
ja-SV8-076,ja,アローラ ディグダ,Diglett,アローラ ディグダ (Diglett; species only),species_name_only,Pokemon,Metal,50,Basic,,076,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Akino Fukuji,,H,normal,2024-10-18,data-asia/SV/SV8/076.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/076.ts
ja-SV8-077,ja,アローラ ダグトリオ,Dugtrio,アローラ ダグトリオ (Dugtrio; species only),species_name_only,Pokemon,Metal,110,Stage1,アローラディグダ,077,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Dsuke,,H,normal,2024-10-18,data-asia/SV/SV8/077.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/077.ts
ja-SV8-078,ja,ドーミラー,Bronzor,ドーミラー (Bronzor),verified_name_map,Pokemon,Metal,60,Basic,,078,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Nabatame Kazutaka,,H,normal,2024-10-18,data-asia/SV/SV8/078.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/078.ts
ja-SV8-079,ja,ドータクン,Bronzong,ドータクン (Bronzong),verified_name_map,Pokemon,Metal,130,Stage1,ドーミラー,079,106,SV8,超電ブレイカー,Super Electric Breaker,Common,kawayoo,,H,normal,2024-10-18,data-asia/SV/SV8/079.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/079.ts
ja-SV8-080,ja,ムゲンダイナ,Eternatus,ムゲンダイナ (Eternatus),verified_name_map,Pokemon,Dragon,150,Basic,,080,106,SV8,超電ブレイカー,Super Electric Breaker,Rare,AKIRA EGAWA,,H,holo,2024-10-18,data-asia/SV/SV8/080.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/080.ts
ja-SV8-081,ja,シャリタツex,Tatsugiri ex,シャリタツex (Tatsugiri ex),verified_name_map_with_suffix,Pokemon,Dragon,160,Basic,,081,106,SV8,超電ブレイカー,Super Electric Breaker,Double rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/081.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/081.ts
ja-SV8-082,ja,ナマケロ,Slakoth,ナマケロ (Slakoth),verified_name_map,Pokemon,Colorless,60,Basic,,082,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Aya Kusube,,H,normal,2024-10-18,data-asia/SV/SV8/082.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/082.ts
ja-SV8-083,ja,ヤルキモノ,Vigoroth,ヤルキモノ (Vigoroth),verified_name_map,Pokemon,Colorless,90,Stage1,ナマケロ,083,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Kurata So,,H,normal,2024-10-18,data-asia/SV/SV8/083.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/083.ts
ja-SV8-084,ja,ケッキングex,Slaking ex,ケッキングex (Slaking ex),verified_name_map_with_suffix,Pokemon,Colorless,340,Stage2,ヤルキモノ,084,106,SV8,超電ブレイカー,Super Electric Breaker,Double rare,PLANETA Igarashi,,H,holo,2024-10-18,data-asia/SV/SV8/084.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/084.ts
ja-SV8-085,ja,ザングース,Zangoose,ザングース (Zangoose),verified_name_map,Pokemon,Colorless,90,Basic,,085,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Ligton,,H,normal,2024-10-18,data-asia/SV/SV8/085.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/085.ts
ja-SV8-086,ja,カクレオン,Kecleon,カクレオン (Kecleon),verified_name_map,Pokemon,Colorless,70,Basic,,086,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Shinji Kanda,,H,normal,2024-10-18,data-asia/SV/SV8/086.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/086.ts
ja-SV8-087,ja,バッフロン,Bouffalant,バッフロン (Bouffalant),verified_name_map,Pokemon,Colorless,130,Basic,,087,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Anesaki Dynamic,,H,normal,2024-10-18,data-asia/SV/SV8/087.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/087.ts
ja-SV8-088,ja,エリキテル,Helioptile,エリキテル (Helioptile),verified_name_map,Pokemon,Colorless,70,Basic,,088,106,SV8,超電ブレイカー,Super Electric Breaker,Common,miki kudo,,H,normal,2024-10-18,data-asia/SV/SV8/088.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/088.ts
ja-SV8-089,ja,エレザード,Heliolisk,エレザード (Heliolisk),verified_name_map,Pokemon,Colorless,110,Stage1,エリキテル,089,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Ryota Murayama,,H,normal,2024-10-18,data-asia/SV/SV8/089.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/089.ts
ja-SV8-090,ja,ヤレユータン,Oranguru,ヤレユータン (Oranguru),verified_name_map,Pokemon,Colorless,120,Basic,,090,106,SV8,超電ブレイカー,Super Electric Breaker,Common,Saboteri,,H,normal,2024-10-18,data-asia/SV/SV8/090.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/090.ts
ja-SV8-091,ja,ワッカネズミ,Tandemaus,ワッカネズミ (Tandemaus),verified_name_map,Pokemon,Colorless,40,Basic,,091,106,SV8,超電ブレイカー,Super Electric Breaker,Common,USGMEN,,H,normal,2024-10-18,data-asia/SV/SV8/091.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/091.ts
ja-SV8-092,ja,イッカネズミ,Maushold,イッカネズミ (Maushold),verified_name_map,Pokemon,Colorless,80,Stage1,ワッカネズミ,092,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,DOM,,H,normal,2024-10-18,data-asia/SV/SV8/092.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/092.ts
ja-SV8-093,ja,テラパゴス,Terapagos,テラパゴス (Terapagos),verified_name_map,Pokemon,Colorless,120,Basic,,093,106,SV8,超電ブレイカー,Super Electric Breaker,Rare,GIDORA,,H,holo,2024-10-18,data-asia/SV/SV8/093.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/093.ts
ja-SV8-094,ja,推理セット,,推理セット (English translation unavailable),untranslated,Trainer,,,,,094,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,AYUMI ODASHIMA,,H,normal,2024-10-18,data-asia/SV/SV8/094.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/094.ts
ja-SV8-095,ja,スクランブルスイッチ,,スクランブルスイッチ (English translation unavailable),untranslated,Trainer,,,,,095,106,SV8,超電ブレイカー,Super Electric Breaker,None,Ayaka Yoshida,,H,,2024-10-18,data-asia/SV/SV8/095.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/095.ts
ja-SV8-096,ja,のんびりじゃらし,,のんびりじゃらし (English translation unavailable),untranslated,Trainer,,,,,096,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,AYUMI ODASHIMA,,H,normal,2024-10-18,data-asia/SV/SV8/096.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/096.ts
ja-SV8-097,ja,ミラクルインカム,,ミラクルインカム (English translation unavailable),untranslated,Trainer,,,,,097,106,SV8,超電ブレイカー,Super Electric Breaker,ACE SPEC Rare,inose yukie,,H,holo,2024-10-18,data-asia/SV/SV8/097.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/097.ts
ja-SV8-098,ja,希望のアミュレット,,希望のアミュレット (English translation unavailable),untranslated,Trainer,,,,,098,106,SV8,超電ブレイカー,Super Electric Breaker,ACE SPEC Rare,Toyste Beach,,H,holo,2024-10-18,data-asia/SV/SV8/098.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/098.ts
ja-SV8-099,ja,ナモのみ,Colbur Berry,ナモのみ (Colbur Berry),pokeapi_term_map,Trainer,,,,,099,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Studio Bora Inc.,,H,normal,2024-10-18,data-asia/SV/SV8/099.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/099.ts
ja-SV8-100,ja,リリバのみ,Babiri Berry,リリバのみ (Babiri Berry),pokeapi_term_map,Trainer,,,,,100,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Studio Bora Inc.,,H,normal,2024-10-18,data-asia/SV/SV8/100.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/100.ts
ja-SV8-101,ja,ワザマシン フローライト,,ワザマシン フローライト (English translation unavailable),untranslated,Trainer,,,,,101,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Studio Bora Inc.,,H,normal,2024-10-18,data-asia/SV/SV8/101.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/101.ts
ja-SV8-102,ja,シアノ,,シアノ (English translation unavailable),untranslated,Trainer,,,,,102,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Akira Komayama,,H,normal,2024-10-18,data-asia/SV/SV8/102.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/102.ts
ja-SV8-103,ja,シトロンの機転,,シトロンの機転 (English translation unavailable),untranslated,Trainer,,,,,103,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Naoki Saito,,H,normal,2024-10-18,data-asia/SV/SV8/103.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/103.ts
ja-SV8-104,ja,ミカンのまなざし,,ミカンのまなざし (English translation unavailable),untranslated,Trainer,,,,,104,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,Taira Akitsu,,H,normal,2024-10-18,data-asia/SV/SV8/104.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/104.ts
ja-SV8-105,ja,エキサイトスタジアム,,エキサイトスタジアム (English translation unavailable),untranslated,Trainer,,,,,105,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,imoniii,,H,normal,2024-10-18,data-asia/SV/SV8/105.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/105.ts
ja-SV8-106,ja,グラビティーマウンテン,,グラビティーマウンテン (English translation unavailable),untranslated,Trainer,,,,,106,106,SV8,超電ブレイカー,Super Electric Breaker,Uncommon,AYUMI ODASHIMA,,H,normal,2024-10-18,data-asia/SV/SV8/106.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/106.ts
ja-SV8-107,ja,ビビヨン,Vivillon,ビビヨン (Vivillon),verified_name_map,Pokemon,Grass,120,Stage2,コフーライ,107,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,REND,,H,holo,2024-10-18,data-asia/SV/SV8/107.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/107.ts
ja-SV8-108,ja,メラルバ,Larvesta,メラルバ (Larvesta),verified_name_map,Pokemon,Fire,70,Basic,,108,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Whisker,,H,holo,2024-10-18,data-asia/SV/SV8/108.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/108.ts
ja-SV8-109,ja,ソウブレイズ,Ceruledge,ソウブレイズ (Ceruledge),verified_name_map,Pokemon,Fire,140,Stage1,カルボウ,109,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Rond,,H,holo,2024-10-18,data-asia/SV/SV8/109.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/109.ts
ja-SV8-110,ja,ヒンバス,Feebas,ヒンバス (Feebas),verified_name_map,Pokemon,Water,30,Basic,,110,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Kuroimori,,H,holo,2024-10-18,data-asia/SV/SV8/110.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/110.ts
ja-SV8-111,ja,タマザラシ,Spheal,タマザラシ (Spheal),verified_name_map,Pokemon,Water,70,Basic,,111,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,miki kudo,,H,holo,2024-10-18,data-asia/SV/SV8/111.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/111.ts
ja-SV8-112,ja,レアコイル,Magneton,レアコイル (Magneton),verified_name_map,Pokemon,Lightning,100,Stage1,コイル,112,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Shinji Kanda,,H,holo,2024-10-18,data-asia/SV/SV8/112.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/112.ts
ja-SV8-113,ja,マッギョ,Stunfisk,マッギョ (Stunfisk),verified_name_map,Pokemon,Lightning,110,Basic,,113,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,N-DESIGN Inc.,,H,holo,2024-10-18,data-asia/SV/SV8/113.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/113.ts
ja-SV8-114,ja,エムリット,Mesprit,エムリット (Mesprit),verified_name_map,Pokemon,Psychic,70,Basic,,114,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,HYOGONOSUKE,,H,holo,2024-10-18,data-asia/SV/SV8/114.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/114.ts
ja-SV8-115,ja,ゴマゾウ,Phanpy,ゴマゾウ (Phanpy),verified_name_map,Pokemon,Fighting,80,Basic,,115,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Saboteri,,H,holo,2024-10-18,data-asia/SV/SV8/115.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/115.ts
ja-SV8-116,ja,アローラ ダグトリオ,Dugtrio,アローラ ダグトリオ (Dugtrio; species only),species_name_only,Pokemon,Metal,110,Stage1,アローラディグダ,116,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Yukihiro Tada,,H,holo,2024-10-18,data-asia/SV/SV8/116.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/116.ts
ja-SV8-117,ja,ナマケロ,Slakoth,ナマケロ (Slakoth),verified_name_map,Pokemon,Colorless,60,Basic,,117,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Mékayu,,H,holo,2024-10-18,data-asia/SV/SV8/117.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/117.ts
ja-SV8-118,ja,カクレオン,Kecleon,カクレオン (Kecleon),verified_name_map,Pokemon,Colorless,70,Basic,,118,106,SV8,超電ブレイカー,Super Electric Breaker,Illustration rare,Mori Yuu,,H,holo,2024-10-18,data-asia/SV/SV8/118.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/118.ts
ja-SV8-119,ja,アイアントex,Durant ex,アイアントex (Durant ex),verified_name_map_with_suffix,Pokemon,Grass,190,Basic,,119,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,PLANETA Tsuji,,H,holo,2024-10-18,data-asia/SV/SV8/119.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/119.ts
ja-SV8-120,ja,スコヴィランex,Scovillain ex,スコヴィランex (Scovillain ex),verified_name_map_with_suffix,Pokemon,Fire,260,Stage1,カプサイジ,120,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,PLANETA Igarashi,,H,holo,2024-10-18,data-asia/SV/SV8/120.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/120.ts
ja-SV8-121,ja,ミロカロスex,Milotic ex,ミロカロスex (Milotic ex),verified_name_map_with_suffix,Pokemon,Water,270,Stage1,ヒンバス,121,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,N-DESIGN Inc.,,H,holo,2024-10-18,data-asia/SV/SV8/121.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/121.ts
ja-SV8-122,ja,ピカチュウex,Pikachu ex,ピカチュウex (Pikachu ex),verified_name_map_with_suffix,Pokemon,Lightning,200,Basic,,122,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,aky CG Works,,H,holo,2024-10-18,data-asia/SV/SV8/122.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/122.ts
ja-SV8-123,ja,シロデスナex,Palossand ex,シロデスナex (Palossand ex),verified_name_map_with_suffix,Pokemon,Psychic,280,Stage1,スナバァ,123,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/123.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/123.ts
ja-SV8-124,ja,サザンドラex,Hydreigon ex,サザンドラex (Hydreigon ex),verified_name_map_with_suffix,Pokemon,Darkness,330,Stage2,ジヘッド,124,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/124.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/124.ts
ja-SV8-125,ja,シャリタツex,Tatsugiri ex,シャリタツex (Tatsugiri ex),verified_name_map_with_suffix,Pokemon,Dragon,160,Basic,,125,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,5ban Graphics,,H,holo,2024-10-18,data-asia/SV/SV8/125.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/125.ts
ja-SV8-126,ja,ケッキングex,Slaking ex,ケッキングex (Slaking ex),verified_name_map_with_suffix,Pokemon,Colorless,340,Stage2,ヤルキモノ,126,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,PLANETA Igarashi,,H,holo,2024-10-18,data-asia/SV/SV8/126.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/126.ts
ja-SV8-127,ja,シアノ,,シアノ (English translation unavailable),untranslated,Trainer,,,,,127,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,Akira Komayama,,H,holo,2024-10-18,data-asia/SV/SV8/127.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/127.ts
ja-SV8-128,ja,シトロンの機転,,シトロンの機転 (English translation unavailable),untranslated,Trainer,,,,,128,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,Naoki Saito,,H,holo,2024-10-18,data-asia/SV/SV8/128.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/128.ts
ja-SV8-129,ja,ミカンのまなざし,,ミカンのまなざし (English translation unavailable),untranslated,Trainer,,,,,129,106,SV8,超電ブレイカー,Super Electric Breaker,Ultra Rare,Taira Akitsu,,H,holo,2024-10-18,data-asia/SV/SV8/129.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/129.ts
