#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
1211,en-sm3.5-70,sm3.5-70,Warp Energy,Shining Legends,70,73,Uncommon,Warp Energy Shining Legends 70/73 pokemon card,,,
1212,en-sm3.5-71,sm3.5-71,Entei GX,Shining Legends,71,73,Ultra Rare,Entei GX Shining Legends 71/73 pokemon card,,,
1213,en-sm3.5-72,sm3.5-72,Mewtwo GX,Shining Legends,72,73,Ultra Rare,Mewtwo GX Shining Legends 72/73 pokemon card,,,
1214,en-sm3.5-73,sm3.5-73,Pokémon Breeder,Shining Legends,73,73,Ultra Rare,Pokémon Breeder Shining Legends 73/73 pokemon card,,,
1215,en-sm3.5-74,sm3.5-74,Entei GX,Shining Legends,74,73,Secret Rare,Entei GX Shining Legends 74/73 pokemon card,,,
1216,en-sm3.5-75,sm3.5-75,Raichu GX,Shining Legends,75,73,Secret Rare,Raichu GX Shining Legends 75/73 pokemon card,,,
1217,en-sm3.5-76,sm3.5-76,Mewtwo GX,Shining Legends,76,73,Secret Rare,Mewtwo GX Shining Legends 76/73 pokemon card,,,
1218,en-sm3.5-77,sm3.5-77,Zoroark GX,Shining Legends,77,73,Secret Rare,Zoroark GX Shining Legends 77/73 pokemon card,,,
1219,en-sm3.5-78,sm3.5-78,Mewtwo GX,Shining Legends,78,73,Secret Rare,Mewtwo GX Shining Legends 78/73 pokemon card,,,
1220,en-sm3.5-8,sm3.5-8,Virizion,Shining Legends,8,73,Rare,Virizion Shining Legends 8/73 pokemon card,,,
1221,en-sm3.5-9,sm3.5-9,Shining Genesect,Shining Legends,9,73,Ultra Rare,Shining Genesect Shining Legends 9/73 pokemon card,,,
1222,en-swsh12tg-TG01,swsh12tg-TG01,Braixen,Silver Tempest Trainer Gallery,TG01,30,Holo Rare,Braixen Silver Tempest Trainer Gallery TG01/30 pokemon card,,,
1223,en-swsh12tg-TG02,swsh12tg-TG02,Milotic,Silver Tempest Trainer Gallery,TG02,30,Holo Rare,Milotic Silver Tempest Trainer Gallery TG02/30 pokemon card,,,
1224,en-swsh12tg-TG03,swsh12tg-TG03,Flaaffy,Silver Tempest Trainer Gallery,TG03,30,Holo Rare,Flaaffy Silver Tempest Trainer Gallery TG03/30 pokemon card,,,
1225,en-swsh12tg-TG04,swsh12tg-TG04,Jynx,Silver Tempest Trainer Gallery,TG04,30,Holo Rare,Jynx Silver Tempest Trainer Gallery TG04/30 pokemon card,,,
1226,en-swsh12tg-TG05,swsh12tg-TG05,Gardevoir,Silver Tempest Trainer Gallery,TG05,30,Holo Rare,Gardevoir Silver Tempest Trainer Gallery TG05/30 pokemon card,,,
1227,en-swsh12tg-TG06,swsh12tg-TG06,Malamar,Silver Tempest Trainer Gallery,TG06,30,Holo Rare,Malamar Silver Tempest Trainer Gallery TG06/30 pokemon card,,,
1228,en-swsh12tg-TG07,swsh12tg-TG07,Rockruff,Silver Tempest Trainer Gallery,TG07,30,Holo Rare,Rockruff Silver Tempest Trainer Gallery TG07/30 pokemon card,,,
1229,en-swsh12tg-TG08,swsh12tg-TG08,Passimian,Silver Tempest Trainer Gallery,TG08,30,Holo Rare,Passimian Silver Tempest Trainer Gallery TG08/30 pokemon card,,,
1230,en-swsh12tg-TG09,swsh12tg-TG09,Druddigon,Silver Tempest Trainer Gallery,TG09,30,Holo Rare,Druddigon Silver Tempest Trainer Gallery TG09/30 pokemon card,,,
1231,en-swsh12tg-TG10,swsh12tg-TG10,Smeargle,Silver Tempest Trainer Gallery,TG10,30,Holo Rare,Smeargle Silver Tempest Trainer Gallery TG10/30 pokemon card,,,
1232,en-swsh12tg-TG11,swsh12tg-TG11,Altaria,Silver Tempest Trainer Gallery,TG11,30,Holo Rare,Altaria Silver Tempest Trainer Gallery TG11/30 pokemon card,,,
1233,en-swsh12tg-TG12,swsh12tg-TG12,Kricketune V,Silver Tempest Trainer Gallery,TG12,30,Holo Rare V,Kricketune V Silver Tempest Trainer Gallery TG12/30 pokemon card,,,
1234,en-swsh12tg-TG13,swsh12tg-TG13,Serperior V,Silver Tempest Trainer Gallery,TG13,30,Holo Rare V,Serperior V Silver Tempest Trainer Gallery TG13/30 pokemon card,,,
1235,en-swsh12tg-TG14,swsh12tg-TG14,Blaziken V,Silver Tempest Trainer Gallery,TG14,30,Holo Rare V,Blaziken V Silver Tempest Trainer Gallery TG14/30 pokemon card,,,
1236,en-swsh12tg-TG15,swsh12tg-TG15,Blaziken VMAX,Silver Tempest Trainer Gallery,TG15,30,Holo Rare VMAX,Blaziken VMAX Silver Tempest Trainer Gallery TG15/30 pokemon card,,,
1237,en-swsh12tg-TG16,swsh12tg-TG16,Zeraora V,Silver Tempest Trainer Gallery,TG16,30,Holo Rare V,Zeraora V Silver Tempest Trainer Gallery TG16/30 pokemon card,,,
1238,en-swsh12tg-TG17,swsh12tg-TG17,Mawile V,Silver Tempest Trainer Gallery,TG17,30,Holo Rare V,Mawile V Silver Tempest Trainer Gallery TG17/30 pokemon card,,,
1239,en-swsh12tg-TG18,swsh12tg-TG18,Corviknight V,Silver Tempest Trainer Gallery,TG18,30,Holo Rare V,Corviknight V Silver Tempest Trainer Gallery TG18/30 pokemon card,,,
1240,en-swsh12tg-TG19,swsh12tg-TG19,Corviknight VMAX,Silver Tempest Trainer Gallery,TG19,30,Holo Rare VMAX,Corviknight VMAX Silver Tempest Trainer Gallery TG19/30 pokemon card,,,
1241,en-swsh12tg-TG20,swsh12tg-TG20,Rayquaza VMAX,Silver Tempest Trainer Gallery,TG20,30,Holo Rare VMAX,Rayquaza VMAX Silver Tempest Trainer Gallery TG20/30 pokemon card,,,
1242,en-swsh12tg-TG21,swsh12tg-TG21,Duraludon VMAX,Silver Tempest Trainer Gallery,TG21,30,Holo Rare VMAX,Duraludon VMAX Silver Tempest Trainer Gallery TG21/30 pokemon card,,,
1243,en-swsh12tg-TG22,swsh12tg-TG22,Blissey V,Silver Tempest Trainer Gallery,TG22,30,Holo Rare V,Blissey V Silver Tempest Trainer Gallery TG22/30 pokemon card,,,
1244,en-swsh12tg-TG23,swsh12tg-TG23,Friends in Galar,Silver Tempest Trainer Gallery,TG23,30,Full Art Trainer,Friends in Galar Silver Tempest Trainer Gallery TG23/30 pokemon card,,,
1245,en-swsh12tg-TG24,swsh12tg-TG24,Gordie,Silver Tempest Trainer Gallery,TG24,30,Full Art Trainer,Gordie Silver Tempest Trainer Gallery TG24/30 pokemon card,,,
1246,en-swsh12tg-TG25,swsh12tg-TG25,Judge,Silver Tempest Trainer Gallery,TG25,30,Full Art Trainer,Judge Silver Tempest Trainer Gallery TG25/30 pokemon card,,,
1247,en-swsh12tg-TG26,swsh12tg-TG26,Professor Burnet,Silver Tempest Trainer Gallery,TG26,30,Full Art Trainer,Professor Burnet Silver Tempest Trainer Gallery TG26/30 pokemon card,,,
1248,en-swsh12tg-TG27,swsh12tg-TG27,Raihan,Silver Tempest Trainer Gallery,TG27,30,Full Art Trainer,Raihan Silver Tempest Trainer Gallery TG27/30 pokemon card,,,
1249,en-swsh12tg-TG28,swsh12tg-TG28,Sordward & Shielbert,Silver Tempest Trainer Gallery,TG28,30,Full Art Trainer,Sordward & Shielbert Silver Tempest Trainer Gallery TG28/30 pokemon card,,,
1250,en-swsh12tg-TG29,swsh12tg-TG29,Rayquaza VMAX,Silver Tempest Trainer Gallery,TG29,30,Secret Rare,Rayquaza VMAX Silver Tempest Trainer Gallery TG29/30 pokemon card,,,
1251,en-swsh12tg-TG30,swsh12tg-TG30,Duraludon VMAX,Silver Tempest Trainer Gallery,TG30,30,Secret Rare,Duraludon VMAX Silver Tempest Trainer Gallery TG30/30 pokemon card,,,
1252,en-ecard3-H01,ecard3-H01,Alakazam,Skyridge,H01,144,Holo Rare,Alakazam Skyridge H01/144 pokemon card,,,
1253,en-ecard3-H02,ecard3-H02,Arcanine,Skyridge,H02,144,Holo Rare,Arcanine Skyridge H02/144 pokemon card,,,
1254,en-ecard3-H03,ecard3-H03,Articuno,Skyridge,H03,144,Holo Rare,Articuno Skyridge H03/144 pokemon card,,,
1255,en-ecard3-H04,ecard3-H04,Beedrill,Skyridge,H04,144,Holo Rare,Beedrill Skyridge H04/144 pokemon card,,,
1256,en-ecard3-H05,ecard3-H05,Crobat,Skyridge,H05,144,Holo Rare,Crobat Skyridge H05/144 pokemon card,,,
1257,en-ecard3-H06,ecard3-H06,Dewgong,Skyridge,H06,144,Holo Rare,Dewgong Skyridge H06/144 pokemon card,,,
1258,en-ecard3-H07,ecard3-H07,Flareon,Skyridge,H07,144,Holo Rare,Flareon Skyridge H07/144 pokemon card,,,
1259,en-ecard3-H08,ecard3-H08,Forretress,Skyridge,H08,144,Holo Rare,Forretress Skyridge H08/144 pokemon card,,,
1260,en-ecard3-H09,ecard3-H09,Gengar,Skyridge,H09,144,Holo Rare,Gengar Skyridge H09/144 pokemon card,,,
1261,en-ecard3-H10,ecard3-H10,Gyarados,Skyridge,H10,144,Holo Rare,Gyarados Skyridge H10/144 pokemon card,,,
1262,en-ecard3-H11,ecard3-H11,Houndoom,Skyridge,H11,144,Holo Rare,Houndoom Skyridge H11/144 pokemon card,,,
1263,en-ecard3-H12,ecard3-H12,Jolteon,Skyridge,H12,144,Holo Rare,Jolteon Skyridge H12/144 pokemon card,,,
1264,en-ecard3-H13,ecard3-H13,Kabutops,Skyridge,H13,144,Holo Rare,Kabutops Skyridge H13/144 pokemon card,,,
1265,en-ecard3-H14,ecard3-H14,Ledian,Skyridge,H14,144,Holo Rare,Ledian Skyridge H14/144 pokemon card,,,
1266,en-ecard3-H15,ecard3-H15,Machamp,Skyridge,H15,144,Holo Rare,Machamp Skyridge H15/144 pokemon card,,,
1267,en-ecard3-H16,ecard3-H16,Magcargo,Skyridge,H16,144,Holo Rare,Magcargo Skyridge H16/144 pokemon card,,,
1268,en-ecard3-H17,ecard3-H17,Magcargo,Skyridge,H17,144,Holo Rare,Magcargo Skyridge H17/144 pokemon card,,,
1269,en-ecard3-H18,ecard3-H18,Magneton,Skyridge,H18,144,Holo Rare,Magneton Skyridge H18/144 pokemon card,,,
1270,en-ecard3-H19,ecard3-H19,Magneton,Skyridge,H19,144,Holo Rare,Magneton Skyridge H19/144 pokemon card,,,
1271,en-ecard3-H20,ecard3-H20,Moltres,Skyridge,H20,144,Holo Rare,Moltres Skyridge H20/144 pokemon card,,,
1272,en-ecard3-H21,ecard3-H21,Nidoqueen,Skyridge,H21,144,Holo Rare,Nidoqueen Skyridge H21/144 pokemon card,,,
1273,en-ecard3-H22,ecard3-H22,Piloswine,Skyridge,H22,144,Holo Rare,Piloswine Skyridge H22/144 pokemon card,,,
1274,en-ecard3-H23,ecard3-H23,Politoed,Skyridge,H23,144,Holo Rare,Politoed Skyridge H23/144 pokemon card,,,
1275,en-ecard3-H24,ecard3-H24,Poliwrath,Skyridge,H24,144,Holo Rare,Poliwrath Skyridge H24/144 pokemon card,,,
1276,en-ecard3-H25,ecard3-H25,Raichu,Skyridge,H25,144,Holo Rare,Raichu Skyridge H25/144 pokemon card,,,
1277,en-ecard3-H26,ecard3-H26,Raikou,Skyridge,H26,144,Holo Rare,Raikou Skyridge H26/144 pokemon card,,,
1278,en-ecard3-H27,ecard3-H27,Rhydon,Skyridge,H27,144,Holo Rare,Rhydon Skyridge H27/144 pokemon card,,,
1279,en-ecard3-H28,ecard3-H28,Starmie,Skyridge,H28,144,Holo Rare,Starmie Skyridge H28/144 pokemon card,,,
1280,en-ecard3-H29,ecard3-H29,Steelix,Skyridge,H29,144,Holo Rare,Steelix Skyridge H29/144 pokemon card,,,
1281,en-ecard3-H30,ecard3-H30,Umbreon,Skyridge,H30,144,Holo Rare,Umbreon Skyridge H30/144 pokemon card,,,
1282,en-ecard3-H31,ecard3-H31,Vaporeon,Skyridge,H31,144,Holo Rare,Vaporeon Skyridge H31/144 pokemon card,,,
1283,en-ecard3-H32,ecard3-H32,Xatu,Skyridge,H32,144,Holo Rare,Xatu Skyridge H32/144 pokemon card,,,
1284,en-exu-!,exu-!,Unown,Unseen Forces Unown Collection,!,28,Rare,Unown Unseen Forces Unown Collection !/28 pokemon card,,,
1285,en-exu-%3F,exu-%3F,Unown,Unseen Forces Unown Collection,%3F,28,Rare,Unown Unseen Forces Unown Collection %3F/28 pokemon card,,,
1286,en-exu-A,exu-A,Unown,Unseen Forces Unown Collection,A,28,Rare,Unown Unseen Forces Unown Collection A/28 pokemon card,,,
1287,en-exu-B,exu-B,Unown,Unseen Forces Unown Collection,B,28,Rare,Unown Unseen Forces Unown Collection B/28 pokemon card,,,
1288,en-exu-C,exu-C,Unown,Unseen Forces Unown Collection,C,28,Rare,Unown Unseen Forces Unown Collection C/28 pokemon card,,,
1289,en-exu-D,exu-D,Unown,Unseen Forces Unown Collection,D,28,Rare,Unown Unseen Forces Unown Collection D/28 pokemon card,,,
1290,en-exu-E,exu-E,Unown,Unseen Forces Unown Collection,E,28,Rare,Unown Unseen Forces Unown Collection E/28 pokemon card,,,
1291,en-exu-F,exu-F,Unown,Unseen Forces Unown Collection,F,28,Rare,Unown Unseen Forces Unown Collection F/28 pokemon card,,,
1292,en-exu-G,exu-G,Unown,Unseen Forces Unown Collection,G,28,Rare,Unown Unseen Forces Unown Collection G/28 pokemon card,,,
1293,en-exu-H,exu-H,Unown,Unseen Forces Unown Collection,H,28,Rare,Unown Unseen Forces Unown Collection H/28 pokemon card,,,
1294,en-exu-I,exu-I,Unown,Unseen Forces Unown Collection,I,28,Rare,Unown Unseen Forces Unown Collection I/28 pokemon card,,,
1295,en-exu-J,exu-J,Unown,Unseen Forces Unown Collection,J,28,Rare,Unown Unseen Forces Unown Collection J/28 pokemon card,,,
1296,en-exu-K,exu-K,Unown,Unseen Forces Unown Collection,K,28,Rare,Unown Unseen Forces Unown Collection K/28 pokemon card,,,
1297,en-exu-L,exu-L,Unown,Unseen Forces Unown Collection,L,28,Rare,Unown Unseen Forces Unown Collection L/28 pokemon card,,,
1298,en-exu-M,exu-M,Unown,Unseen Forces Unown Collection,M,28,Rare,Unown Unseen Forces Unown Collection M/28 pokemon card,,,
1299,en-exu-N,exu-N,Unown,Unseen Forces Unown Collection,N,28,Rare,Unown Unseen Forces Unown Collection N/28 pokemon card,,,
1300,en-exu-O,exu-O,Unown,Unseen Forces Unown Collection,O,28,Rare,Unown Unseen Forces Unown Collection O/28 pokemon card,,,
1301,en-exu-P,exu-P,Unown,Unseen Forces Unown Collection,P,28,Rare,Unown Unseen Forces Unown Collection P/28 pokemon card,,,
1302,en-exu-Q,exu-Q,Unown,Unseen Forces Unown Collection,Q,28,Rare,Unown Unseen Forces Unown Collection Q/28 pokemon card,,,
1303,en-exu-R,exu-R,Unown,Unseen Forces Unown Collection,R,28,Rare,Unown Unseen Forces Unown Collection R/28 pokemon card,,,
1304,en-exu-S,exu-S,Unown,Unseen Forces Unown Collection,S,28,Rare,Unown Unseen Forces Unown Collection S/28 pokemon card,,,
1305,en-exu-T,exu-T,Unown,Unseen Forces Unown Collection,T,28,Rare,Unown Unseen Forces Unown Collection T/28 pokemon card,,,
1306,en-exu-U,exu-U,Unown,Unseen Forces Unown Collection,U,28,Rare,Unown Unseen Forces Unown Collection U/28 pokemon card,,,
1307,en-exu-V,exu-V,Unown,Unseen Forces Unown Collection,V,28,Rare,Unown Unseen Forces Unown Collection V/28 pokemon card,,,
1308,en-exu-W,exu-W,Unown,Unseen Forces Unown Collection,W,28,Rare,Unown Unseen Forces Unown Collection W/28 pokemon card,,,
1309,en-exu-X,exu-X,Unown,Unseen Forces Unown Collection,X,28,Rare,Unown Unseen Forces Unown Collection X/28 pokemon card,,,
1310,en-exu-Y,exu-Y,Unown,Unseen Forces Unown Collection,Y,28,Rare,Unown Unseen Forces Unown Collection Y/28 pokemon card,,,
1311,en-exu-Z,exu-Z,Unown,Unseen Forces Unown Collection,Z,28,Rare,Unown Unseen Forces Unown Collection Z/28 pokemon card,,,
1312,en-xyp-XY39,xyp-XY39,Kingdra,XY Black Star Promos,XY39,211,Promo,Kingdra XY Black Star Promos XY39/211 pokemon card,,,
1313,en-xyp-XY46,xyp-XY46,Altaria,XY Black Star Promos,XY46,211,Promo,Altaria XY Black Star Promos XY46/211 pokemon card,,,
1314,en-xyp-XY68,xyp-XY68,Chesnaught,XY Black Star Promos,XY68,211,Promo,Chesnaught XY Black Star Promos XY68/211 pokemon card,,,
1315,en-tk-xy-b-1,tk-xy-b-1,Fletchling,XY trainer Kit (Bisharp),1,30,Common,Fletchling XY trainer Kit (Bisharp) 1/30 pokemon card,,,
1316,en-tk-xy-b-10,tk-xy-b-10,Metal Energy,XY trainer Kit (Bisharp),10,30,Common,Metal Energy XY trainer Kit (Bisharp) 10/30 pokemon card,,,
1317,en-tk-xy-b-11,tk-xy-b-11,Honedge,XY trainer Kit (Bisharp),11,30,Common,Honedge XY trainer Kit (Bisharp) 11/30 pokemon card,,,
1318,en-tk-xy-b-12,tk-xy-b-12,Bidoof,XY trainer Kit (Bisharp),12,30,Common,Bidoof XY trainer Kit (Bisharp) 12/30 pokemon card,,,
1319,en-tk-xy-b-13,tk-xy-b-13,Pawniard,XY trainer Kit (Bisharp),13,30,Common,Pawniard XY trainer Kit (Bisharp) 13/30 pokemon card,,,
1320,en-tk-xy-b-14,tk-xy-b-14,Doublade,XY trainer Kit (Bisharp),14,30,Uncommon,Doublade XY trainer Kit (Bisharp) 14/30 pokemon card,,,
1321,en-tk-xy-b-15,tk-xy-b-15,Slakoth,XY trainer Kit (Bisharp),15,30,Common,Slakoth XY trainer Kit (Bisharp) 15/30 pokemon card,,,
1322,en-tk-xy-b-16,tk-xy-b-16,Bisharp,XY trainer Kit (Bisharp),16,30,Rare,Bisharp XY trainer Kit (Bisharp) 16/30 pokemon card,,,
1323,en-tk-xy-b-17,tk-xy-b-17,Patrat,XY trainer Kit (Bisharp),17,30,Common,Patrat XY trainer Kit (Bisharp) 17/30 pokemon card,,,
1324,en-tk-xy-b-18,tk-xy-b-18,Metal Energy,XY trainer Kit (Bisharp),18,30,Common,Metal Energy XY trainer Kit (Bisharp) 18/30 pokemon card,,,
1325,en-tk-xy-b-19,tk-xy-b-19,Tierno,XY trainer Kit (Bisharp),19,30,Uncommon,Tierno XY trainer Kit (Bisharp) 19/30 pokemon card,,,
1326,en-tk-xy-b-2,tk-xy-b-2,Metal Energy,XY trainer Kit (Bisharp),2,30,Common,Metal Energy XY trainer Kit (Bisharp) 2/30 pokemon card,,,
1327,en-tk-xy-b-20,tk-xy-b-20,Trevor,XY trainer Kit (Bisharp),20,30,Uncommon,Trevor XY trainer Kit (Bisharp) 20/30 pokemon card,,,
1328,en-tk-xy-b-21,tk-xy-b-21,Pawniard,XY trainer Kit (Bisharp),21,30,Common,Pawniard XY trainer Kit (Bisharp) 21/30 pokemon card,,,
1329,en-tk-xy-b-22,tk-xy-b-22,Metal Energy,XY trainer Kit (Bisharp),22,30,Common,Metal Energy XY trainer Kit (Bisharp) 22/30 pokemon card,,,
1330,en-tk-xy-b-23,tk-xy-b-23,Doublade,XY trainer Kit (Bisharp),23,30,Uncommon,Doublade XY trainer Kit (Bisharp) 23/30 pokemon card,,,
1331,en-tk-xy-b-24,tk-xy-b-24,Metal Energy,XY trainer Kit (Bisharp),24,30,Common,Metal Energy XY trainer Kit (Bisharp) 24/30 pokemon card,,,
1332,en-tk-xy-b-25,tk-xy-b-25,Potion,XY trainer Kit (Bisharp),25,30,Common,Potion XY trainer Kit (Bisharp) 25/30 pokemon card,,,
1333,en-tk-xy-b-26,tk-xy-b-26,Slakoth,XY trainer Kit (Bisharp),26,30,Common,Slakoth XY trainer Kit (Bisharp) 26/30 pokemon card,,,
1334,en-tk-xy-b-27,tk-xy-b-27,Honedge,XY trainer Kit (Bisharp),27,30,Common,Honedge XY trainer Kit (Bisharp) 27/30 pokemon card,,,
1335,en-tk-xy-b-28,tk-xy-b-28,Vigoroth,XY trainer Kit (Bisharp),28,30,Uncommon,Vigoroth XY trainer Kit (Bisharp) 28/30 pokemon card,,,
1336,en-tk-xy-b-29,tk-xy-b-29,Potion,XY trainer Kit (Bisharp),29,30,Common,Potion XY trainer Kit (Bisharp) 29/30 pokemon card,,,
1337,en-tk-xy-b-3,tk-xy-b-3,Metal Energy,XY trainer Kit (Bisharp),3,30,Common,Metal Energy XY trainer Kit (Bisharp) 3/30 pokemon card,,,
1338,en-tk-xy-b-30,tk-xy-b-30,Bisharp,XY trainer Kit (Bisharp),30,30,Rare,Bisharp XY trainer Kit (Bisharp) 30/30 pokemon card,,,
1339,en-tk-xy-b-4,tk-xy-b-4,Vigoroth,XY trainer Kit (Bisharp),4,30,Uncommon,Vigoroth XY trainer Kit (Bisharp) 4/30 pokemon card,,,
1340,en-tk-xy-b-5,tk-xy-b-5,Metal Energy,XY trainer Kit (Bisharp),5,30,Common,Metal Energy XY trainer Kit (Bisharp) 5/30 pokemon card,,,
1341,en-tk-xy-b-6,tk-xy-b-6,Metal Energy,XY trainer Kit (Bisharp),6,30,Common,Metal Energy XY trainer Kit (Bisharp) 6/30 pokemon card,,,
1342,en-tk-xy-b-7,tk-xy-b-7,Metal Energy,XY trainer Kit (Bisharp),7,30,Common,Metal Energy XY trainer Kit (Bisharp) 7/30 pokemon card,,,
1343,en-tk-xy-b-8,tk-xy-b-8,Metal Energy,XY trainer Kit (Bisharp),8,30,Common,Metal Energy XY trainer Kit (Bisharp) 8/30 pokemon card,,,
1344,en-tk-xy-b-9,tk-xy-b-9,Metal Energy,XY trainer Kit (Bisharp),9,30,Common,Metal Energy XY trainer Kit (Bisharp) 9/30 pokemon card,,,
1345,en-tk-xy-latia-1,tk-xy-latia-1,Grass Energy,XY trainer Kit (Latias),1,30,Common,Grass Energy XY trainer Kit (Latias) 1/30 pokemon card,,,
1346,en-tk-xy-latia-10,tk-xy-latia-10,Psychic Energy,XY trainer Kit (Latias),10,30,Common,Psychic Energy XY trainer Kit (Latias) 10/30 pokemon card,,,
1347,en-tk-xy-latia-11,tk-xy-latia-11,Lotad,XY trainer Kit (Latias),11,30,Common,Lotad XY trainer Kit (Latias) 11/30 pokemon card,,,
1348,en-tk-xy-latia-12,tk-xy-latia-12,Tangrowth,XY trainer Kit (Latias),12,30,Rare,Tangrowth XY trainer Kit (Latias) 12/30 pokemon card,,,
1349,en-tk-xy-latia-13,tk-xy-latia-13,Tangela,XY trainer Kit (Latias),13,30,Common,Tangela XY trainer Kit (Latias) 13/30 pokemon card,,,
1350,en-tk-xy-latia-14,tk-xy-latia-14,Latias,XY trainer Kit (Latias),14,30,None,Latias XY trainer Kit (Latias) 14/30 pokemon card,,,
1351,en-tk-xy-latia-15,tk-xy-latia-15,Potion,XY trainer Kit (Latias),15,30,Common,Potion XY trainer Kit (Latias) 15/30 pokemon card,,,
1352,en-tk-xy-latia-16,tk-xy-latia-16,Surskit,XY trainer Kit (Latias),16,30,Common,Surskit XY trainer Kit (Latias) 16/30 pokemon card,,,
1353,en-tk-xy-latia-17,tk-xy-latia-17,Psychic Energy,XY trainer Kit (Latias),17,30,Common,Psychic Energy XY trainer Kit (Latias) 17/30 pokemon card,,,
1354,en-tk-xy-latia-18,tk-xy-latia-18,Grovyle,XY trainer Kit (Latias),18,30,Uncommon,Grovyle XY trainer Kit (Latias) 18/30 pokemon card,,,
1355,en-tk-xy-latia-19,tk-xy-latia-19,Grass Energy,XY trainer Kit (Latias),19,30,Common,Grass Energy XY trainer Kit (Latias) 19/30 pokemon card,,,
1356,en-tk-xy-latia-2,tk-xy-latia-2,Grass Energy,XY trainer Kit (Latias),2,30,Common,Grass Energy XY trainer Kit (Latias) 2/30 pokemon card,,,
1357,en-tk-xy-latia-20,tk-xy-latia-20,Acro Bike,XY trainer Kit (Latias),20,30,Uncommon,Acro Bike XY trainer Kit (Latias) 20/30 pokemon card,,,
1358,en-tk-xy-latia-21,tk-xy-latia-21,Lombre,XY trainer Kit (Latias),21,30,Uncommon,Lombre XY trainer Kit (Latias) 21/30 pokemon card,,,
1359,en-tk-xy-latia-22,tk-xy-latia-22,Psychic Energy,XY trainer Kit (Latias),22,30,Common,Psychic Energy XY trainer Kit (Latias) 22/30 pokemon card,,,
1360,en-tk-xy-latia-23,tk-xy-latia-23,Lotad,XY trainer Kit (Latias),23,30,Common,Lotad XY trainer Kit (Latias) 23/30 pokemon card,,,
1361,en-tk-xy-latia-24,tk-xy-latia-24,Treecko,XY trainer Kit (Latias),24,30,Common,Treecko XY trainer Kit (Latias) 24/30 pokemon card,,,
1362,en-tk-xy-latia-25,tk-xy-latia-25,Tangrowth,XY trainer Kit (Latias),25,30,Rare,Tangrowth XY trainer Kit (Latias) 25/30 pokemon card,,,
1363,en-tk-xy-latia-26,tk-xy-latia-26,Tangela,XY trainer Kit (Latias),26,30,Common,Tangela XY trainer Kit (Latias) 26/30 pokemon card,,,
1364,en-tk-xy-latia-27,tk-xy-latia-27,Grovyle,XY trainer Kit (Latias),27,30,Uncommon,Grovyle XY trainer Kit (Latias) 27/30 pokemon card,,,
1365,en-tk-xy-latia-28,tk-xy-latia-28,Psychic Energy,XY trainer Kit (Latias),28,30,Common,Psychic Energy XY trainer Kit (Latias) 28/30 pokemon card,,,
1366,en-tk-xy-latia-29,tk-xy-latia-29,Acro Bike,XY trainer Kit (Latias),29,30,Uncommon,Acro Bike XY trainer Kit (Latias) 29/30 pokemon card,,,
1367,en-tk-xy-latia-3,tk-xy-latia-3,Grass Energy,XY trainer Kit (Latias),3,30,Common,Grass Energy XY trainer Kit (Latias) 3/30 pokemon card,,,
1368,en-tk-xy-latia-30,tk-xy-latia-30,Latias,XY trainer Kit (Latias),30,30,None,Latias XY trainer Kit (Latias) 30/30 pokemon card,,,
1369,en-tk-xy-latia-4,tk-xy-latia-4,Fletchling,XY trainer Kit (Latias),4,30,None,Fletchling XY trainer Kit (Latias) 4/30 pokemon card,,,
1370,en-tk-xy-latia-5,tk-xy-latia-5,Grass Energy,XY trainer Kit (Latias),5,30,Common,Grass Energy XY trainer Kit (Latias) 5/30 pokemon card,,,
1371,en-tk-xy-latia-6,tk-xy-latia-6,Lombre,XY trainer Kit (Latias),6,30,Uncommon,Lombre XY trainer Kit (Latias) 6/30 pokemon card,,,
1372,en-tk-xy-latia-7,tk-xy-latia-7,Treecko,XY trainer Kit (Latias),7,30,Common,Treecko XY trainer Kit (Latias) 7/30 pokemon card,,,
1373,en-tk-xy-latia-8,tk-xy-latia-8,Psychic Energy,XY trainer Kit (Latias),8,30,Common,Psychic Energy XY trainer Kit (Latias) 8/30 pokemon card,,,
1374,en-tk-xy-latia-9,tk-xy-latia-9,Psychic Energy,XY trainer Kit (Latias),9,30,Common,Psychic Energy XY trainer Kit (Latias) 9/30 pokemon card,,,
1375,en-tk-xy-latio-1,tk-xy-latio-1,Skitty,XY trainer Kit (Latios),1,30,Common,Skitty XY trainer Kit (Latios) 1/30 pokemon card,,,
1376,en-tk-xy-latio-10,tk-xy-latio-10,Fighting Energy,XY trainer Kit (Latios),10,30,Common,Fighting Energy XY trainer Kit (Latios) 10/30 pokemon card,,,
1377,en-tk-xy-latio-11,tk-xy-latio-11,Machop,XY trainer Kit (Latios),11,30,Common,Machop XY trainer Kit (Latios) 11/30 pokemon card,,,
1378,en-tk-xy-latio-12,tk-xy-latio-12,Solrock,XY trainer Kit (Latios),12,30,Common,Solrock XY trainer Kit (Latios) 12/30 pokemon card,,,
1379,en-tk-xy-latio-13,tk-xy-latio-13,Latios,XY trainer Kit (Latios),13,30,None,Latios XY trainer Kit (Latios) 13/30 pokemon card,,,
1380,en-tk-xy-latio-14,tk-xy-latio-14,Machoke,XY trainer Kit (Latios),14,30,Uncommon,Machoke XY trainer Kit (Latios) 14/30 pokemon card,,,
